0.000	4.688	0.000	4.688	276.000	0.000	0.000	14.577	0.000
0.000	4.592	0.000	4.592	255.000	0.000	0.000	14.454	0.000
0.000	5.368	0.000	5.368	261.000	0.000	0.000	15.273	0.000
0.000	4.594	0.000	4.594	240.000	0.000	0.000	14.409	0.000
0.000	4.434	0.000	4.434	297.000	0.000	0.000	14.315	0.000
0.000	4.181	0.000	4.181	219.000	0.000	0.000	14.077	0.000
0.000	4.597	0.000	4.597	288.000	0.000	0.000	14.330	0.000
0.000	4.975	0.000	4.975	198.000	0.000	0.000	14.787	0.000
0.000	5.293	0.000	5.293	210.000	0.000	0.000	15.127	0.000
0.000	5.236	0.000	5.236	279.000	0.000	0.000	15.009	0.000
0.000	4.770	0.000	4.770	246.000	0.000	0.000	14.660	0.000
0.000	4.809	0.000	4.809	258.000	0.000	0.000	14.691	0.000
0.660	0.360	0.701	0.724	3.000	282.000	0.011	1.052	0.000
0.677	0.339	0.649	0.683	0.000	270.000	0.000	1.002	0.000
0.689	0.516	0.734	0.775	6.000	255.000	0.023	1.083	0.000
0.647	0.539	0.756	0.821	0.000	294.000	0.000	1.108	0.000
0.680	0.398	0.711	0.751	0.000	267.000	0.000	1.065	0.000
0.546	0.513	0.774	0.799	0.000	378.000	0.000	1.127	0.000
0.670	0.349	0.641	0.664	0.000	276.000	0.000	0.994	0.000
0.681	0.216	0.652	0.661	0.000	264.000	0.000	1.008	0.000
0.692	0.375	0.647	0.682	3.000	255.000	0.012	0.994	0.000
0.659	0.288	0.653	0.680	0.000	282.000	0.000	1.009	0.000
0.653	0.629	0.728	0.793	3.000	288.000	0.010	1.078	0.000
0.650	0.495	0.663	0.693	0.000	294.000	0.000	1.014	0.000
0.652	0.377	0.726	0.758	3.000	288.000	0.010	1.078	0.000
0.631	0.804	0.810	0.919	0.000	309.000	0.000	1.162	0.000
0.659	0.568	0.688	0.724	3.000	282.000	0.011	1.040	0.000
0.579	0.685	0.752	0.816	3.000	351.000	0.008	1.102	0.000
0.707	0.343	0.664	0.685	0.000	246.000	0.000	1.016	0.000
0.653	0.534	0.684	0.728	0.000	291.000	0.000	1.036	0.000
0.676	0.482	0.728	0.765	0.000	273.000	0.000	1.079	0.000
0.703	0.409	0.660	0.699	3.000	246.000	0.012	1.005	0.000
0.599	0.603	0.815	0.868	0.000	336.000	0.000	1.167	0.000
0.614	0.396	0.644	0.689	6.000	318.000	0.019	0.995	0.000
0.656	0.285	0.736	0.760	0.000	288.000	0.000	1.089	0.000
0.657	0.554	0.663	0.715	0.000	288.000	0.000	1.015	0.000
0.700	0.547	0.588	0.621	6.000	246.000	0.024	0.937	0.000
0.674	0.423	0.690	0.732	0.000	273.000	0.000	1.042	0.000
0.627	0.439	0.722	0.747	3.000	309.000	0.010	1.074	0.000
0.645	0.586	0.730	0.796	0.000	297.000	0.000	1.083	0.000
0.639	0.575	0.802	0.876	6.000	297.000	0.020	1.151	0.000
0.654	0.370	0.667	0.694	0.000	288.000	0.000	1.022	0.000
0.609	0.414	0.687	0.721	0.000	327.000	0.000	1.040	0.000
0.635	0.291	0.627	0.647	0.000	306.000	0.000	0.979	0.000
0.673	0.729	0.797	0.861	0.000	273.000	0.000	1.150	0.000
0.681	0.375	0.692	0.722	3.000	264.000	0.011	1.044	0.000
0.685	0.263	0.660	0.684	0.000	264.000	0.000	1.012	0.000
0.639	0.421	0.683	0.728	0.000	303.000	0.000	1.035	0.000
0.659	0.423	0.627	0.685	0.000	285.000	0.000	0.977	0.000
0.685	0.585	0.647	0.667	0.000	264.000	0.000	0.999	0.000
0.743	0.372	0.572	0.603	0.000	216.000	0.000	0.924	0.000
0.689	0.660	0.657	0.679	0.000	261.000	0.000	1.009	0.000
0.609	0.608	0.671	0.732	0.000	327.000	0.000	1.024	0.000
0.636	0.224	0.630	0.639	0.000	303.000	0.000	0.974	0.000
0.640	0.731	0.766	0.818	0.000	300.000	0.000	1.121	0.000
0.653	0.390	0.654	0.678	0.000	291.000	0.000	1.006	0.000
0.608	0.391	0.686	0.722	3.000	327.000	0.009	1.035	0.000
0.693	0.576	0.738	0.831	3.000	255.000	0.012	1.086	0.000
0.594	0.464	0.753	0.786	3.000	336.000	0.009	1.104	0.000
0.732	0.504	0.588	0.622	0.000	225.000	0.000	0.940	0.000
0.703	0.273	0.620	0.633	0.000	246.000	0.000	0.973	0.000
0.612	0.317	0.760	0.775	0.000	324.000	0.000	1.114	0.000
0.678	0.398	0.665	0.704	0.000	270.000	0.000	1.017	0.000
0.654	0.307	0.646	0.671	3.000	288.000	0.010	0.995	0.000
0.830	0.360	0.490	0.513	0.000	285.000	0.000	0.843	0.000
0.837	0.339	0.457	0.491	0.000	270.000	0.000	0.806	0.000
0.845	0.327	0.447	0.466	3.000	258.000	0.011	0.797	0.000
0.823	0.297	0.478	0.499	6.000	291.000	0.020	0.827	0.000
0.840	0.320	0.468	0.493	0.000	267.000	0.000	0.822	0.000
0.772	0.293	0.487	0.496	0.000	381.000	0.000	0.840	0.000
0.835	0.175	0.462	0.471	0.000	276.000	0.000	0.814	0.000
0.840	0.216	0.432	0.442	0.000	267.000	0.000	0.785	0.000
0.844	0.340	0.437	0.464	0.000	261.000	0.000	0.788	0.000
0.829	0.246	0.442	0.462	0.000	285.000	0.000	0.796	0.000
0.827	0.385	0.446	0.474	0.000	291.000	0.000	0.798	0.000
0.825	0.258	0.405	0.415	0.000	294.000	0.000	0.755	0.000
0.826	0.270	0.456	0.476	0.000	291.000	0.000	0.810	0.000
0.816	0.373	0.485	0.511	0.000	309.000	0.000	0.838	0.000
0.830	0.289	0.447	0.459	3.000	282.000	0.011	0.797	0.000
0.789	0.418	0.449	0.467	0.000	354.000	0.000	0.801	0.000
0.853	0.343	0.453	0.474	0.000	246.000	0.000	0.805	0.000
0.826	0.370	0.447	0.473	0.000	291.000	0.000	0.799	0.000
0.838	0.343	0.466	0.485	0.000	273.000	0.000	0.817	0.000
0.850	0.409	0.475	0.514	0.000	252.000	0.000	0.827	0.000
0.798	0.371	0.527	0.550	0.000	339.000	0.000	0.879	0.000
0.807	0.262	0.430	0.454	0.000	324.000	0.000	0.781	0.000
0.825	0.285	0.489	0.512	0.000	291.000	0.000	0.838	0.000
0.829	0.314	0.419	0.439	0.000	288.000	0.000	0.770	0.000
0.850	0.440	0.428	0.449	6.000	246.000	0.024	0.777	0.000
0.837	0.314	0.449	0.477	0.000	270.000	0.000	0.801	0.000
0.813	0.280	0.427	0.438	0.000	312.000	0.000	0.780	0.000
0.822	0.392	0.443	0.474	3.000	294.000	0.010	0.793	0.000
0.819	0.315	0.486	0.511	6.000	297.000	0.020	0.838	0.000
0.827	0.370	0.468	0.495	0.000	288.000	0.000	0.821	0.000
0.805	0.319	0.488	0.511	0.000	327.000	0.000	0.838	0.000
0.815	0.291	0.417	0.437	0.000	309.000	0.000	0.770	0.000
0.837	0.288	0.516	0.535	0.000	273.000	0.000	0.869	0.000
0.841	0.315	0.472	0.493	0.000	267.000	0.000	0.824	0.000
0.842	0.133	0.441	0.452	0.000	264.000	0.000	0.794	0.000
0.819	0.357	0.475	0.511	0.000	303.000	0.000	0.827	0.000
0.828	0.311	0.439	0.474	3.000	285.000	0.010	0.790	0.000
0.842	0.350	0.452	0.460	0.000	264.000	0.000	0.804	0.000
0.871	0.372	0.460	0.491	3.000	213.000	0.014	0.810	0.000
0.845	0.347	0.447	0.455	0.000	258.000	0.000	0.795	0.000
0.804	0.243	0.449	0.460	0.000	327.000	0.000	0.802	0.000
0.817	0.224	0.448	0.456	0.000	306.000	0.000	0.800	0.000
0.820	0.455	0.488	0.511	0.000	300.000	0.000	0.842	0.000
0.826	0.390	0.442	0.466	0.000	291.000	0.000	0.794	0.000
0.804	0.299	0.451	0.475	3.000	327.000	0.009	0.801	0.000
0.845	0.355	0.494	0.535	3.000	258.000	0.011	0.844	0.000
0.795	0.405	0.479	0.504	0.000	339.000	0.000	0.826	0.000
0.866	0.353	0.447	0.465	0.000	225.000	0.000	0.798	0.000
0.851	0.383	0.445	0.468	0.000	249.000	0.000	0.798	0.000
0.806	0.317	0.503	0.518	0.000	324.000	0.000	0.858	0.000
0.839	0.423	0.475	0.518	0.000	270.000	0.000	0.827	0.000
0.826	0.231	0.451	0.467	0.000	291.000	0.000	0.796	0.000
0.886	0.360	0.450	0.473	0.000	285.000	0.000	0.803	0.000
0.891	0.339	0.388	0.421	0.000	273.000	0.000	0.741	0.000
0.897	0.327	0.416	0.435	0.000	261.000	0.000	0.767	0.000
0.882	0.297	0.449	0.470	3.000	294.000	0.010	0.800	0.000
0.893	0.320	0.430	0.455	0.000	267.000	0.000	0.784	0.000
0.848	0.293	0.437	0.447	0.000	381.000	0.000	0.790	0.000
0.890	0.175	0.416	0.426	0.000	276.000	0.000	0.769	0.000
0.893	0.216	0.403	0.413	0.000	267.000	0.000	0.756	0.000
0.896	0.340	0.412	0.439	0.000	261.000	0.000	0.764	0.000
0.886	0.246	0.395	0.416	0.000	285.000	0.000	0.749	0.000
0.884	0.385	0.387	0.415	0.000	291.000	0.000	0.739	0.000
0.884	0.258	0.369	0.379	0.000	294.000	0.000	0.719	0.000
0.884	0.270	0.374	0.394	0.000	291.000	0.000	0.727	0.000
0.877	0.239	0.418	0.432	0.000	309.000	0.000	0.770	0.000
0.886	0.289	0.404	0.417	3.000	282.000	0.011	0.756	0.000
0.859	0.418	0.407	0.425	0.000	354.000	0.000	0.759	0.000
0.902	0.343	0.406	0.427	0.000	246.000	0.000	0.758	0.000
0.884	0.370	0.393	0.420	0.000	291.000	0.000	0.746	0.000
0.892	0.343	0.403	0.422	0.000	273.000	0.000	0.754	0.000
0.900	0.409	0.414	0.453	0.000	252.000	0.000	0.765	0.000
0.865	0.371	0.452	0.475	0.000	339.000	0.000	0.803	0.000
0.871	0.262	0.388	0.412	0.000	324.000	0.000	0.740	0.000
0.883	0.285	0.406	0.429	0.000	294.000	0.000	0.759	0.000
0.886	0.314	0.393	0.413	0.000	288.000	0.000	0.744	0.000
0.900	0.440	0.379	0.399	3.000	249.000	0.012	0.729	0.000
0.891	0.314	0.405	0.433	0.000	273.000	0.000	0.758	0.000
0.876	0.280	0.378	0.389	0.000	312.000	0.000	0.732	0.000
0.881	0.392	0.387	0.418	0.000	297.000	0.000	0.737	0.000
0.879	0.315	0.408	0.433	0.000	303.000	0.000	0.760	0.000
0.885	0.370	0.407	0.434	0.000	288.000	0.000	0.761	0.000
0.869	0.319	0.411	0.434	0.000	327.000	0.000	0.763	0.000
0.877	0.291	0.355	0.375	0.000	309.000	0.000	0.708	0.000
0.891	0.288	0.444	0.463	0.000	273.000	0.000	0.796	0.000
0.894	0.315	0.403	0.424	3.000	264.000	0.011	0.754	0.000
0.895	0.133	0.400	0.411	0.000	264.000	0.000	0.753	0.000
0.879	0.357	0.421	0.457	0.000	303.000	0.000	0.773	0.000
0.885	0.311	0.380	0.416	0.000	288.000	0.000	0.732	0.000
0.895	0.350	0.389	0.397	0.000	264.000	0.000	0.741	0.000
0.914	0.372	0.407	0.438	0.000	216.000	0.000	0.759	0.000
0.896	0.347	0.401	0.409	0.000	261.000	0.000	0.753	0.000
0.870	0.243	0.401	0.412	0.000	327.000	0.000	0.754	0.000
0.878	0.224	0.384	0.393	0.000	306.000	0.000	0.736	0.000
0.880	0.455	0.448	0.471	0.000	300.000	0.000	0.802	0.000
0.884	0.390	0.399	0.423	0.000	291.000	0.000	0.751	0.000
0.869	0.299	0.412	0.437	3.000	327.000	0.009	0.763	0.000
0.897	0.355	0.437	0.478	3.000	258.000	0.011	0.786	0.000
0.864	0.405	0.423	0.448	0.000	339.000	0.000	0.767	0.000
0.911	0.353	0.390	0.409	0.000	225.000	0.000	0.742	0.000
0.901	0.273	0.408	0.421	3.000	246.000	0.012	0.760	0.000
0.871	0.317	0.473	0.487	0.000	324.000	0.000	0.826	0.000
0.893	0.323	0.390	0.419	0.000	270.000	0.000	0.742	0.000
0.884	0.149	0.407	0.417	3.000	288.000	0.010	0.748	0.000
0.915	0.360	0.418	0.441	0.000	285.000	0.000	0.771	0.000
0.918	0.339	0.376	0.410	0.000	273.000	0.000	0.730	0.000
0.922	0.327	0.381	0.400	3.000	258.000	0.011	0.731	0.000
0.912	0.297	0.402	0.423	0.000	297.000	0.000	0.753	0.000
0.920	0.320	0.389	0.414	0.000	267.000	0.000	0.743	0.000
0.886	0.293	0.415	0.424	0.000	381.000	0.000	0.768	0.000
0.918	0.175	0.385	0.395	0.000	276.000	0.000	0.738	0.000
0.920	0.216	0.375	0.385	0.000	267.000	0.000	0.729	0.000
0.922	0.340	0.397	0.425	0.000	261.000	0.000	0.749	0.000
0.914	0.246	0.381	0.402	0.000	282.000	0.000	0.735	0.000
0.913	0.385	0.396	0.424	0.000	291.000	0.000	0.748	0.000
0.913	0.258	0.347	0.358	0.000	294.000	0.000	0.698	0.000
0.913	0.270	0.370	0.390	0.000	291.000	0.000	0.723	0.000
0.908	0.239	0.393	0.407	0.000	309.000	0.000	0.745	0.000
0.915	0.289	0.357	0.369	0.000	285.000	0.000	0.709	0.000
0.895	0.418	0.394	0.412	0.000	354.000	0.000	0.746	0.000
0.927	0.343	0.375	0.396	0.000	246.000	0.000	0.727	0.000
0.913	0.370	0.370	0.397	0.000	291.000	0.000	0.723	0.000
0.919	0.343	0.384	0.402	0.000	273.000	0.000	0.735	0.000
0.925	0.409	0.388	0.427	0.000	252.000	0.000	0.739	0.000
0.899	0.371	0.421	0.444	0.000	339.000	0.000	0.773	0.000
0.904	0.262	0.365	0.390	0.000	324.000	0.000	0.717	0.000
0.912	0.285	0.386	0.409	0.000	294.000	0.000	0.739	0.000
0.914	0.314	0.359	0.379	0.000	288.000	0.000	0.710	0.000
0.925	0.440	0.362	0.383	0.000	252.000	0.000	0.713	0.000
0.918	0.314	0.374	0.402	0.000	273.000	0.000	0.726	0.000
0.907	0.280	0.369	0.379	0.000	312.000	0.000	0.722	0.000
0.911	0.392	0.371	0.402	0.000	300.000	0.000	0.723	0.000
0.910	0.315	0.389	0.414	0.000	303.000	0.000	0.742	0.000
0.914	0.370	0.399	0.426	0.000	288.000	0.000	0.753	0.000
0.902	0.319	0.397	0.421	0.000	330.000	0.000	0.749	0.000
0.908	0.291	0.334	0.353	0.000	309.000	0.000	0.686	0.000
0.918	0.288	0.404	0.423	0.000	273.000	0.000	0.756	0.000
0.920	0.315	0.389	0.410	3.000	264.000	0.011	0.741	0.000
0.921	0.133	0.390	0.400	0.000	264.000	0.000	0.742	0.000
0.910	0.357	0.414	0.449	0.000	303.000	0.000	0.766	0.000
0.914	0.311	0.367	0.403	0.000	288.000	0.000	0.719	0.000
0.921	0.350	0.362	0.370	0.000	264.000	0.000	0.714	0.000
0.936	0.372	0.398	0.429	0.000	216.000	0.000	0.750	0.000
0.922	0.347	0.390	0.398	0.000	261.000	0.000	0.742	0.000
0.902	0.243	0.378	0.389	0.000	327.000	0.000	0.731	0.000
0.909	0.224	0.364	0.373	0.000	306.000	0.000	0.717	0.000
0.910	0.455	0.409	0.431	0.000	300.000	0.000	0.763	0.000
0.913	0.390	0.372	0.396	0.000	291.000	0.000	0.724	0.000
0.902	0.299	0.389	0.413	0.000	330.000	0.000	0.740	0.000
0.922	0.355	0.416	0.457	0.000	261.000	0.000	0.767	0.000
0.897	0.405	0.381	0.405	0.000	342.000	0.000	0.730	0.000
0.933	0.353	0.364	0.383	0.000	225.000	0.000	0.715	0.000
0.925	0.273	0.361	0.374	0.000	249.000	0.000	0.714	0.000
0.903	0.317	0.432	0.447	0.000	324.000	0.000	0.786	0.000
0.919	0.323	0.387	0.416	0.000	270.000	0.000	0.739	0.000
0.912	0.149	0.392	0.401	0.000	291.000	0.000	0.736	0.000
0.932	0.360	0.407	0.429	0.000	285.000	0.000	0.759	0.000
0.935	0.339	0.361	0.394	0.000	273.000	0.000	0.714	0.000
0.938	0.327	0.369	0.388	3.000	258.000	0.011	0.719	0.000
0.929	0.297	0.402	0.423	0.000	297.000	0.000	0.753	0.000
0.936	0.320	0.384	0.409	0.000	267.000	0.000	0.738	0.000
0.909	0.293	0.407	0.416	0.000	381.000	0.000	0.759	0.000
0.934	0.175	0.369	0.378	0.000	276.000	0.000	0.721	0.000
0.936	0.216	0.358	0.368	0.000	267.000	0.000	0.711	0.000
0.938	0.340	0.374	0.402	0.000	261.000	0.000	0.726	0.000
0.932	0.246	0.358	0.379	0.000	285.000	0.000	0.712	0.000
0.931	0.385	0.372	0.400	0.000	291.000	0.000	0.724	0.000
0.930	0.258	0.340	0.351	0.000	294.000	0.000	0.691	0.000
0.930	0.270	0.355	0.375	0.000	291.000	0.000	0.708	0.000
0.926	0.239	0.386	0.400	0.000	309.000	0.000	0.738	0.000
0.932	0.289	0.341	0.353	0.000	285.000	0.000	0.693	0.000
0.916	0.418	0.388	0.406	0.000	354.000	0.000	0.740	0.000
0.941	0.343	0.378	0.399	0.000	246.000	0.000	0.730	0.000
0.930	0.370	0.361	0.387	0.000	291.000	0.000	0.713	0.000
0.935	0.343	0.370	0.388	0.000	273.000	0.000	0.720	0.000
0.940	0.409	0.371	0.410	0.000	252.000	0.000	0.722	0.000
0.919	0.371	0.407	0.430	0.000	339.000	0.000	0.759	0.000
0.923	0.262	0.358	0.382	0.000	324.000	0.000	0.709	0.000
0.930	0.285	0.378	0.401	0.000	294.000	0.000	0.731	0.000
0.932	0.314	0.350	0.370	0.000	288.000	0.000	0.701	0.000
0.940	0.440	0.346	0.367	0.000	252.000	0.000	0.697	0.000
0.935	0.314	0.369	0.397	0.000	273.000	0.000	0.722	0.000
0.925	0.280	0.349	0.360	0.000	312.000	0.000	0.702	0.000
0.928	0.392	0.354	0.386	0.000	300.000	0.000	0.706	0.000
0.928	0.315	0.378	0.403	0.000	303.000	0.000	0.730	0.000
0.931	0.370	0.372	0.399	0.000	288.000	0.000	0.726	0.000
0.921	0.319	0.374	0.397	0.000	330.000	0.000	0.725	0.000
0.926	0.291	0.328	0.348	0.000	309.000	0.000	0.681	0.000
0.935	0.288	0.384	0.403	0.000	273.000	0.000	0.736	0.000
0.936	0.315	0.368	0.390	3.000	264.000	0.011	0.720	0.000
0.937	0.133	0.369	0.379	0.000	264.000	0.000	0.721	0.000
0.928	0.357	0.390	0.426	0.000	303.000	0.000	0.743	0.000
0.931	0.311	0.350	0.386	0.000	288.000	0.000	0.703	0.000
0.937	0.350	0.349	0.357	0.000	264.000	0.000	0.701	0.000
0.948	0.372	0.388	0.419	3.000	213.000	0.014	0.740	0.000
0.938	0.347	0.391	0.399	0.000	261.000	0.000	0.743	0.000
0.922	0.243	0.357	0.368	0.000	327.000	0.000	0.710	0.000
0.927	0.224	0.355	0.364	0.000	306.000	0.000	0.708	0.000
0.928	0.455	0.404	0.426	0.000	300.000	0.000	0.758	0.000
0.931	0.390	0.360	0.384	0.000	291.000	0.000	0.712	0.000
0.921	0.299	0.376	0.401	0.000	330.000	0.000	0.727	0.000
0.938	0.355	0.405	0.446	0.000	261.000	0.000	0.756	0.000
0.918	0.405	0.366	0.390	3.000	342.000	0.009	0.717	0.000
0.946	0.353	0.350	0.369	0.000	225.000	0.000	0.701	0.000
0.940	0.273	0.360	0.373	0.000	249.000	0.000	0.713	0.000
0.922	0.317	0.416	0.430	0.000	324.000	0.000	0.769	0.000
0.936	0.323	0.362	0.391	0.000	270.000	0.000	0.714	0.000
0.930	0.149	0.371	0.380	0.000	294.000	0.000	0.719	0.000
0.943	0.360	0.386	0.409	0.000	285.000	0.000	0.739	0.000
0.946	0.339	0.359	0.392	0.000	273.000	0.000	0.712	0.000
0.948	0.327	0.360	0.378	0.000	261.000	0.000	0.710	0.000
0.941	0.297	0.377	0.398	0.000	297.000	0.000	0.729	0.000
0.947	0.320	0.380	0.406	0.000	267.000	0.000	0.734	0.000
0.924	0.293	0.396	0.406	0.000	381.000	0.000	0.749	0.000
0.945	0.175	0.361	0.371	0.000	276.000	0.000	0.714	0.000
0.947	0.216	0.348	0.358	0.000	267.000	0.000	0.702	0.000
0.948	0.340	0.360	0.387	0.000	261.000	0.000	0.712	0.000
0.943	0.246	0.365	0.385	0.000	285.000	0.000	0.719	0.000
0.942	0.385	0.373	0.401	0.000	291.000	0.000	0.725	0.000
0.942	0.258	0.327	0.338	0.000	294.000	0.000	0.678	0.000
0.942	0.270	0.347	0.366	0.000	291.000	0.000	0.699	0.000
0.939	0.239	0.371	0.385	0.000	309.000	0.000	0.723	0.000
0.943	0.289	0.336	0.348	0.000	285.000	0.000	0.688	0.000
0.930	0.418	0.373	0.391	0.000	354.000	0.000	0.725	0.000
0.951	0.343	0.363	0.384	0.000	246.000	0.000	0.715	0.000
0.942	0.370	0.350	0.376	0.000	291.000	0.000	0.702	0.000
0.946	0.343	0.362	0.380	0.000	273.000	0.000	0.712	0.000
0.950	0.409	0.357	0.396	0.000	252.000	0.000	0.709	0.000
0.933	0.371	0.403	0.426	0.000	339.000	0.000	0.755	0.000
0.936	0.262	0.353	0.377	0.000	324.000	0.000	0.705	0.000
0.941	0.285	0.378	0.402	0.000	294.000	0.000	0.732	0.000
0.943	0.314	0.347	0.366	0.000	288.000	0.000	0.697	0.000
0.950	0.440	0.347	0.368	0.000	252.000	0.000	0.699	0.000
0.946	0.314	0.367	0.394	0.000	273.000	0.000	0.719	0.000
0.938	0.280	0.338	0.349	0.000	312.000	0.000	0.691	0.000
0.940	0.392	0.365	0.396	0.000	300.000	0.000	0.717	0.000
0.940	0.315	0.374	0.399	0.000	303.000	0.000	0.727	0.000
0.942	0.370	0.376	0.403	0.000	288.000	0.000	0.729	0.000
0.934	0.319	0.352	0.375	0.000	330.000	0.000	0.704	0.000
0.938	0.291	0.314	0.334	0.000	309.000	0.000	0.667	0.000
0.946	0.288	0.374	0.393	0.000	273.000	0.000	0.726	0.000
0.947	0.315	0.361	0.382	0.000	267.000	0.000	0.713	0.000
0.947	0.133	0.360	0.371	0.000	264.000	0.000	0.713	0.000
0.940	0.357	0.387	0.423	0.000	303.000	0.000	0.740	0.000
0.943	0.311	0.341	0.376	0.000	288.000	0.000	0.693	0.000
0.947	0.350	0.346	0.354	0.000	264.000	0.000	0.698	0.000
0.957	0.372	0.371	0.402	0.000	216.000	0.000	0.723	0.000
0.948	0.347	0.379	0.387	0.000	261.000	0.000	0.731	0.000
0.935	0.243	0.361	0.372	0.000	327.000	0.000	0.714	0.000
0.939	0.224	0.341	0.350	0.000	306.000	0.000	0.693	0.000
0.940	0.455	0.396	0.418	0.000	300.000	0.000	0.749	0.000
0.942	0.390	0.354	0.379	0.000	291.000	0.000	0.707	0.000
0.935	0.299	0.360	0.385	0.000	330.000	0.000	0.711	0.000
0.948	0.355	0.401	0.442	0.000	261.000	0.000	0.752	0.000
0.931	0.405	0.362	0.387	0.000	345.000	0.000	0.714	0.000
0.955	0.353	0.345	0.364	0.000	225.000	0.000	0.696	0.000
0.950	0.273	0.345	0.358	0.000	249.000	0.000	0.698	0.000
0.935	0.317	0.410	0.425	0.000	324.000	0.000	0.764	0.000
0.946	0.323	0.359	0.388	0.000	270.000	0.000	0.711	0.000
0.941	0.149	0.369	0.378	0.000	297.000	0.000	0.720	0.000
0.951	0.360	0.380	0.402	0.000	285.000	0.000	0.733	0.000
0.953	0.339	0.355	0.388	0.000	273.000	0.000	0.708	0.000
0.956	0.327	0.357	0.375	0.000	261.000	0.000	0.707	0.000
0.949	0.297	0.381	0.402	0.000	297.000	0.000	0.732	0.000
0.954	0.320	0.368	0.393	0.000	267.000	0.000	0.722	0.000
0.935	0.293	0.395	0.404	0.000	381.000	0.000	0.747	0.000
0.953	0.175	0.363	0.373	0.000	276.000	0.000	0.716	0.000
0.954	0.216	0.344	0.354	0.000	267.000	0.000	0.698	0.000
0.956	0.340	0.354	0.381	0.000	261.000	0.000	0.706	0.000
0.951	0.246	0.360	0.380	0.000	285.000	0.000	0.714	0.000
0.950	0.385	0.363	0.391	0.000	291.000	0.000	0.715	0.000
0.950	0.258	0.327	0.337	0.000	294.000	0.000	0.678	0.000
0.950	0.270	0.341	0.361	0.000	291.000	0.000	0.694	0.000
0.947	0.239	0.364	0.378	0.000	309.000	0.000	0.716	0.000
0.951	0.289	0.329	0.341	0.000	285.000	0.000	0.681	0.000
0.940	0.418	0.367	0.385	0.000	354.000	0.000	0.719	0.000
0.958	0.343	0.352	0.373	0.000	246.000	0.000	0.704	0.000
0.950	0.370	0.347	0.374	0.000	291.000	0.000	0.700	0.000
0.954	0.343	0.358	0.376	0.000	273.000	0.000	0.708	0.000
0.957	0.409	0.353	0.391	0.000	252.000	0.000	0.704	0.000
0.942	0.371	0.385	0.408	0.000	339.000	0.000	0.737	0.000
0.945	0.262	0.341	0.365	0.000	324.000	0.000	0.692	0.000
0.950	0.285	0.369	0.393	0.000	294.000	0.000	0.723	0.000
0.951	0.314	0.340	0.359	0.000	288.000	0.000	0.691	0.000
